subject,rt,question,item,modality
0,333.9409174692244,9,8,word
0,515.2919693760504,9,9,word
0,259.3906733985893,9,10,word
0,385.2187179400743,9,11,word
0,318.7382685470871,9,12,word
0,354.31354807642333,9,13,word
0,349.4810910465567,9,14,word
0,219.095420577533,9,15,word
0,527.0005325731962,9,16,word
0,436.6124625039283,9,17,word
0,423.17114999906937,9,18,word
0,443.71032524217617,9,19,word
0,630.9220469893114,10,0,word
0,547.3688366152275,10,1,word
0,455.1744958765048,10,2,word
0,446.96908152511014,10,3,word
0,353.9741018616486,10,4,word
0,392.9621374505176,10,5,word
0,276.6623049431191,10,6,word
0,449.15367159059775,10,7,word
0,515.7819876385614,10,8,word
0,529.7641418685895,10,9,word
0,323.93917996617796,10,10,word
0,408.18103661650537,10,11,word
0,420.0023750872939,10,12,word
0,424.6997665899373,10,13,word
0,523.4052103866969,10,14,word
0,318.7911812703761,10,15,word
0,623.0135808700929,10,16,word
0,411.99720186998576,10,17,word
0,453.73521096510825,10,18,word
0,474.6117444602363,10,19,word
0,536.2691314102358,11,0,word
0,581.6602974803297,11,1,word
0,505.43122343202066,11,2,word
0,494.3129919628285,11,3,word
0,464.16924423367766,11,4,word
0,412.6502070123233,11,5,word
0,508.40731265979394,11,6,word
0,452.4177633296683,11,7,word
0,499.3043582691826,11,8,word
0,633.2064682727747,11,9,word
0,387.78707746174746,11,10,word
0,423.1267050337493,11,11,word
0,371.0263586975769,11,12,word
0,390.7805904747332,11,13,word
0,514.1531081933285,11,14,word
0,377.4338975339404,11,15,word
0,510.6555701467174,11,16,word
0,495.5336826340755,11,17,word
0,501.1460646018211,11,18,word
0,486.2237186499585,11,19,word
0,615.9943383672132,12,0,word
0,454.13035494050257,12,1,word
0,462.8506941161822,12,2,word
0,314.30707511322714,12,3,word
0,377.3473230611474,12,4,word
0,301.48337108365064,12,5,word
0,308.543067644339,12,6,word
0,427.4191491556223,12,7,word
0,434.3607247029521,12,8,word
0,588.4965025866915,12,9,word
0,380.432115335333,12,10,word
0,327.59586920905,12,11,word
0,274.2862394261313,12,12,word
0,294.5933324585803,12,13,word
0,478.73115561535144,12,14,word
0,360.6151414508247,12,15,word
0,438.5316487295232,12,16,word
0,346.78971770280475,12,17,word
0,414.63702956299403,12,18,word
0,415.5892240693212,12,19,word
0,594.8329041686869,13,0,word
0,699.1740522512716,13,1,word
0,523.0736694314184,13,2,word
0,441.52799935673386,13,3,word
0,577.933294145214,13,4,word
0,431.303877641858,13,5,word
0,543.542729256748,13,6,word
0,486.8489669455461,13,7,word
0,434.99819948969946,13,8,word
0,604.9930949803414,13,9,word
0,380.01972555275216,13,10,word
0,528.6062113991444,13,11,word
0,438.1551103302431,13,12,word
0,440.60945964336673,13,13,word
0,587.7406080713383,13,14,word
0,441.9912423171962,13,15,word
0,580.573770456807,13,16,word
0,499.12176599898805,13,17,word
0,562.2039090488523,13,18,word
0,632.5154863274735,13,19,word
0,555.3132205849952,14,0,word
0,518.2114704089895,14,1,word
0,466.28170535012214,14,2,word
0,292.51457217457363,14,3,word
0,414.4037403989309,14,4,word
0,346.92726180900485,14,5,word
0,327.0842092497367,14,6,word
0,357.4175973059329,14,7,word
0,403.20217220719536,14,8,word
0,452.0109366439885,14,9,word
0,329.56852111417265,14,10,word
0,331.26941344147207,14,11,word
0,327.6985918186735,14,12,word
0,317.6627289482444,14,13,word
0,459.22328594106057,14,14,word
0,229.53888079615174,14,15,word
0,379.0277650580288,14,16,word
0,349.7557342966762,14,17,word
0,402.19174144746563,14,18,word
0,392.5792278493824,14,19,word
1,669.8239368368208,0,0,word
1,480.36129108222997,0,1,word
1,466.86039217644657,0,2,word
1,426.9235593169113,0,3,word
1,416.508195804569,0,4,word
1,389.7880751882914,0,5,word
1,370.33800469387654,0,6,word
1,439.93560413861303,0,7,word
1,498.5258001237139,0,8,word
1,557.9827920596413,0,9,word
1,401.69091815536547,0,10,word
1,441.2135324205362,0,11,word
1,381.6034638389003,0,12,word
1,323.5613648900229,0,13,word
1,435.00464050155944,0,14,word
1,358.17081188601406,0,15,word
1,599.3618000566872,0,16,word
1,341.518099582283,0,17,word
1,405.96215591762865,0,18,word
1,565.6719370750101,0,19,word
1,420.9275850745172,1,0,word
1,338.36501585862317,1,1,word
1,369.37797669173193,1,2,word
1,199.15875511770875,1,3,word
1,220.45418795223648,1,4,word
1,208.7778891638504,1,5,word
1,318.5593639860949,1,6,word
1,387.47289899010406,1,7,word
1,222.1696595758606,1,8,word
1,392.2233289944478,1,9,word
1,112.9770706523417,1,10,word
1,323.4828517223357,1,11,word
1,307.53329778070486,1,12,word
1,200.71867161535405,1,13,word
1,402.3703740001463,1,14,word
1,207.94691443582786,1,15,word
1,375.01943495074903,1,16,word
1,248.12286981250918,1,17,word
1,332.4203026651114,1,18,word
1,324.0071282712611,1,19,word
1,693.1441154414899,2,0,word
1,616.2040785100091,2,1,word
1,554.897780878305,2,2,word
1,442.46860805112095,2,3,word
1,535.4321538160846,2,4,word
1,431.11914281961015,2,5,word
1,442.19943571148553,2,6,word
1,498.1204598569838,2,7,word
1,537.9616019342451,2,8,word
1,589.1345121222926,2,9,word
1,394.9289492833683,2,10,word
1,475.30178864212104,2,11,word
1,503.20742772034174,2,12,word
1,471.05262059029974,2,13,word
1,500.60194672514433,2,14,word
1,454.1210379332445,2,15,word
1,551.6738650380348,2,16,word
1,547.4355906425063,2,17,word
1,525.2909373384715,2,18,word
1,587.1490353503469,2,19,word
1,413.8047748852009,3,0,word
1,420.66035712426117,3,1,word
1,397.82269357364044,3,2,word
1,317.7142690616571,3,3,word
1,365.2624640420872,3,4,word
1,215.9652969326891,3,5,word
1,187.76029764812782,3,6,word
1,368.57924450900725,3,7,word
1,348.8483660742991,3,8,word
1,340.04754221263056,3,9,word
1,144.97159622408887,3,10,word
1,178.52003446612105,3,11,word
1,336.1219224305115,3,12,word
1,188.64935399116814,3,13,word
1,448.71707005588706,3,14,word
1,200.9216978976468,3,15,word
1,306.68350490060874,3,16,word
1,286.41655004082605,3,17,word
1,236.0154052941969,3,18,word
1,324.49763031412954,3,19,word
1,499.40175516605996,4,0,word
1,500.7047637202713,4,1,word
1,487.04380530945554,4,2,word
1,346.28555106086077,4,3,word
1,424.4187756579314,4,4,word
1,388.145906276261,4,5,word
1,412.17099609808713,4,6,word
1,416.925103658106,4,7,word
1,407.51270015766414,4,8,word
1,556.0050799049887,4,9,word
1,375.67000962465994,4,10,word
1,362.39311779241444,4,11,word
1,450.59097965043065,4,12,word
1,411.5726442858421,4,13,word
1,446.271821900676,4,14,word
1,263.708660016591,4,15,word
1,479.2268134919499,4,16,word
1,461.0408091453287,4,17,word
1,501.39053451419085,4,18,word
1,482.6010268008971,4,19,word
1,367.78219150520073,5,0,word
1,389.4046589876406,5,1,word
1,328.44185397770866,5,2,word
1,223.5324891104781,5,3,word
1,340.0612368319558,5,4,word
1,191.49522234354396,5,5,word
1,309.11303392894376,5,6,word
1,210.19157309546543,5,7,word
1,219.97636595609967,5,8,word
1,352.0473016598786,5,9,word
1,172.19703954723468,5,10,word
1,207.13757826289114,5,11,word
1,146.03210970798182,5,12,word
1,254.66351892152522,5,13,word
1,274.9080439645556,5,14,word
1,242.75915152080432,5,15,word
1,278.17467395106877,5,16,word
1,133.64253518622456,5,17,word
1,309.1979419391464,5,18,word
1,264.5890461415212,5,19,word
1,501.06481092415066,6,0,word
1,458.98896186801187,6,1,word
1,353.86826685557133,6,2,word
1,254.72883834683557,6,3,word
1,403.1994945495748,6,4,word
1,239.20875897300579,6,5,word
1,300.7566830604183,6,6,word
1,285.5281102839855,6,7,word
1,332.7232602617833,6,8,word
1,512.238153462932,6,9,word
1,296.74766023754984,6,10,word
1,319.23267066882056,6,11,word
1,330.5540251839211,6,12,word
1,250.87787728817023,6,13,word
1,334.1145020070795,6,14,word
1,262.79129897541554,6,15,word
1,477.43142390956916,6,16,word
1,351.4695701537711,6,17,word
1,301.3704658649507,6,18,word
1,337.6222920925077,6,19,word
1,504.32959084060064,7,0,word
1,476.0568074569999,7,1,word
1,543.1103712884308,7,2,word
1,371.09328488778556,7,3,word
1,367.5349082837635,7,4,word
1,342.5389238177753,7,5,word
1,303.0481126004331,7,6,word
1,345.53991860267996,7,7,word
1,331.735513146195,7,8,word
1,450.20579820469726,7,9,word
1,235.08518572189058,7,10,word
1,309.92648811113213,7,11,word
1,295.5877390036094,7,12,word
1,183.6857243957644,7,13,word
1,381.855038199454,7,14,word
1,379.66283943661034,7,15,word
1,460.0266951915846,7,16,word
1,368.89535388201443,7,17,word
1,403.44878256846926,7,18,word
1,348.27141680005064,7,19,word
1,555.2089865259788,8,0,word
1,456.13127876914086,8,1,word
1,439.5456990706191,8,2,word
1,377.4465457878312,8,3,word
1,529.797417344582,8,4,word
1,354.3157973009214,8,5,word
1,420.8203762169859,8,6,word
1,443.9242227151365,8,7,word
1,298.5276808491321,8,8,word
1,513.4033996200591,8,9,word
1,396.26251668039487,8,10,word
1,387.2024348421531,8,11,word
1,270.3679627188536,8,12,word
1,247.2444843819814,8,13,word
1,346.27538120183465,8,14,word
1,307.0267708400538,8,15,word
1,502.87283354564966,8,16,word
1,331.0201760559268,8,17,word
1,372.10310199377767,8,18,word
1,423.93990110866577,8,19,word
1,459.53483763092004,9,0,word
1,399.03870780386205,9,1,word
1,292.8768827223793,9,2,word
1,235.85750732970885,9,3,word
1,293.4354066936245,9,4,word
1,242.8552620224892,9,5,word
1,232.41250534862186,9,6,word
1,301.4461602677514,9,7,word
1,320.3373711224373,9,8,word
1,415.80189240242504,9,9,word
1,269.179365003901,9,10,word
1,244.31811800360066,9,11,word
1,80.29166962204008,9,12,word
1,234.9546589382137,9,13,word
1,332.69831311396365,9,14,word
1,190.7191605695004,9,15,word
1,350.2219965642853,9,16,word
1,371.83220685719715,9,17,word
1,322.6528772036659,9,18,word
1,371.2210228551236,9,19,word
1,444.56096465129485,10,0,word
1,388.80873446624196,10,1,word
1,391.09735029692763,10,2,word
1,260.5304018443392,10,3,word
1,417.06781162687133,10,4,word
1,270.20896595363445,10,5,word
1,251.32367040012676,10,6,word
1,351.8376150505966,10,7,word
1,299.93346176210446,10,8,word
1,456.32361864588285,10,9,word
1,232.65927279728302,10,10,word
1,367.5557527161103,10,11,word
1,150.11662490148362,10,12,word
1,202.38943673071287,10,13,word
1,410.12644614252565,10,14,word
1,289.2943694737322,10,15,word
1,400.85506477411377,10,16,word
1,293.8181185226549,10,17,word
1,385.29856928554625,10,18,word
1,334.2700751459233,10,19,word
1,481.22039732150836,11,0,word
1,447.6749933042228,11,1,word
1,410.4330221865362,11,2,word
1,364.4158837750688,11,3,word
1,375.53430035558057,11,4,word
1,271.23969042690214,11,5,word
1,363.5968045876097,11,6,word
1,346.94898415349166,11,7,word
1,290.8349306475259,11,8,word
1,397.4112523726339,11,9,word
1,272.0982987907242,11,10,word
1,329.12762533644064,11,11,word
1,327.13112612873283,11,12,word
1,269.2550111660914,11,13,word
1,424.8595019687934,11,14,word
1,234.78391068307786,11,15,word
1,400.2513704054317,11,16,word
1,345.06267272554857,11,17,word
1,409.54391267766107,11,18,word
1,495.2369913409917,11,19,word
1,354.29916921549943,12,0,word
1,358.29006545087066,12,1,word
1,337.4685857220227,12,2,word
1,272.6353978982042,12,3,word
1,328.14464778038854,12,4,word
1,220.6082966949865,12,5,word
1,256.8730303122424,12,6,word
1,221.93298077468964,12,7,word
1,217.43225139435347,12,8,word
1,431.46187801205286,12,9,word
1,209.0097419094274,12,10,word
1,288.2139317166665,12,11,word
1,204.04709236622014,12,12,word
1,174.75180862776492,12,13,word
1,387.2585061249906,12,14,word
1,66.8084285006953,12,15,word
1,406.10750296921873,12,16,word
1,331.5487916404263,12,17,word
1,313.2619980582325,12,18,word
1,286.6528284791373,12,19,word
1,641.8993950498838,13,0,word
1,457.1270077263055,13,1,word
1,452.4374669256872,13,2,word
1,316.093957968866,13,3,word
1,289.57671590223435,13,4,word
1,294.2247983454192,13,5,word
1,394.47808880330234,13,6,word
1,345.2163920118643,13,7,word
1,382.98830769488836,13,8,word
1,455.92030176262796,13,9,word
1,297.20024211965676,13,10,word
1,326.74045310136705,13,11,word
1,234.18440814413404,13,12,word
1,250.0846426560145,13,13,word
1,491.5391443886782,13,14,word
1,226.83559463143462,13,15,word
1,453.03521619632767,13,16,word
1,336.846694992388,13,17,word
1,323.6206133995226,13,18,word
1,383.60076706621646,13,19,word
1,371.07574023354096,14,0,word
1,343.5514923190719,14,1,word
1,283.66046311482285,14,2,word
1,201.01123481461502,14,3,word
1,234.02465809366387,14,4,word
1,112.59737444016467,14,5,word
1,248.00209616615274,14,6,word
1,339.1903852222775,14,7,word
1,166.76515334172245,14,8,word
1,381.9009736066908,14,9,word
1,91.235151623036,14,10,word
1,161.86044748798267,14,11,word
1,179.66441730898487,14,12,word
1,223.3969410662829,14,13,word
1,328.6199301695568,14,14,word
1,215.01953623415307,14,15,word
1,311.60473830965,14,16,word
1,236.52545989817068,14,17,word
1,202.46839112234264,14,18,word
1,264.068202196027,14,19,word
2,570.3914908644805,0,0,word
2,561.9592234082675,0,1,word
2,443.25801079284787,0,2,word
2,361.5616548861624,0,3,word
2,538.0941415451747,0,4,word
2,306.06273872334066,0,5,word
2,414.05399222969146,0,6,word
2,461.6438349805269,0,7,word
2,452.1574710358393,0,8,word
2,462.58776582119026,0,9,word
2,377.8656195683877,0,10,word
2,445.8499084964259,0,11,word
2,332.3278055951642,0,12,word
2,498.4309789684731,0,13,word
2,378.9631321802244,0,14,word
2,391.070075936091,0,15,word
2,535.3506922610476,0,16,word
2,407.47828492294764,0,17,word
2,403.59908753962736,0,18,word
2,475.76196231795257,0,19,word
2,486.82879544564753,1,0,word
2,424.6369675042233,1,1,word
2,416.73657682725417,1,2,word
2,233.72697659138163,1,3,word
2,333.5560855767259,1,4,word
2,251.93244480251883,1,5,word
2,350.5253845558005,1,6,word
2,311.0781632891213,1,7,word
2,395.46407285774086,1,8,word
2,347.39467289144807,1,9,word
2,313.3957915582183,1,10,word
2,360.4281548146241,1,11,word
2,282.3560591296679,1,12,word
2,266.8427904540745,1,13,word
2,424.73358202874334,1,14,word
2,275.38639439081857,1,15,word
2,372.32805771613727,1,16,word
2,315.47301349782583,1,17,word
2,345.22208075700104,1,18,word
2,448.1663454962623,1,19,word
2,638.6874425450841,2,0,word
2,552.8351861327384,2,1,word
2,617.80012930684,2,2,word
2,501.38736179131024,2,3,word
2,619.4117030505743,2,4,word
2,440.1651531187715,2,5,word
2,476.4710269034919,2,6,word
2,611.6454194530927,2,7,word
2,548.9308601462083,2,8,word
2,676.2444007974161,2,9,word
2,557.7542503447692,2,10,word
2,514.8192271743163,2,11,word
2,488.8733357640265,2,12,word
2,473.5999082245092,2,13,word
2,625.3983874606945,2,14,word
2,414.2777700092443,2,15,word
2,578.9018329771346,2,16,word
2,631.3857964939723,2,17,word
2,545.2577698823237,2,18,word
2,585.6320031702372,2,19,word
2,467.67690417819296,3,0,word
2,419.4225116393086,3,1,word
2,427.6368708712395,3,2,word
2,263.2579163888667,3,3,word
2,391.5684072284191,3,4,word
2,195.91099639129544,3,5,word
2,272.5196957011065,3,6,word
2,358.6112192648079,3,7,word
2,413.95566626991945,3,8,word
2,377.1252954360356,3,9,word
2,316.4636752847147,3,10,word
2,257.3649313368223,3,11,word
2,315.8659409931122,3,12,word
2,302.57975427256605,3,13,word
2,374.1182969135573,3,14,word
2,258.81902888506755,3,15,word
2,451.0728054569154,3,16,word
2,395.6593190791956,3,17,word
2,426.85863832752517,3,18,word
2,350.3287050531797,3,19,word
2,703.085772743125,4,0,word
2,599.8019877397569,4,1,word
2,670.3938983331232,4,2,word
2,443.67281631685404,4,3,word
2,461.2036698414865,4,4,word
2,498.0138421057412,4,5,word
2,473.4044985021368,4,6,word
2,480.9734199267818,4,7,word
2,394.75465831736517,4,8,word
2,686.0771550312259,4,9,word
2,450.5073412600999,4,10,word
2,378.63310461081073,4,11,word
2,416.47229987017164,4,12,word
2,478.1640356998961,4,13,word
2,534.0509473392672,4,14,word
2,412.84489992876036,4,15,word
2,482.13136155363816,4,16,word
2,493.2275905110086,4,17,word
2,559.8929415092454,4,18,word
2,624.9875213271621,4,19,word
2,459.92929100138304,5,0,word
2,450.67400919992923,5,1,word
2,405.9268585322968,5,2,word
2,313.5416431997897,5,3,word
2,295.8007421675766,5,4,word
2,100.76940850256892,5,5,word
2,305.3958787769984,5,6,word
2,453.5351122816742,5,7,word
2,416.1725464668131,5,8,word
2,347.9799394004507,5,9,word
2,243.5515281698228,5,10,word
2,268.2851381427329,5,11,word
2,199.6880569312816,5,12,word
2,305.05817136640917,5,13,word
2,379.9097142547048,5,14,word
2,201.3788799061819,5,15,word
2,386.8353376531324,5,16,word
2,302.713930249096,5,17,word
2,343.8308915438424,5,18,word
2,434.7055321935072,5,19,word
2,686.0782013016333,6,0,word
2,524.6989903580716,6,1,word
2,428.0921207949314,6,2,word
2,347.4995435962574,6,3,word
2,441.75260041429385,6,4,word
2,292.2910280306809,6,5,word
2,446.30947295015716,6,6,word
2,511.68520402155514,6,7,word
2,500.0006127079314,6,8,word
2,600.0176226583461,6,9,word
2,409.2276057251626,6,10,word
2,427.7851066051067,6,11,word
2,296.10727729709004,6,12,word
2,360.66292376474274,6,13,word
2,509.91048449193727,6,14,word
2,389.0086666480304,6,15,word
2,513.2720823541919,6,16,word
2,467.28846471873896,6,17,word
2,387.2922347789944,6,18,word
2,464.02180887102065,6,19,word
2,700.7132228648435,7,0,word
2,566.4391747513197,7,1,word
2,513.3093298710111,7,2,word
2,467.1416010239706,7,3,word
2,529.5010107005492,7,4,word
2,406.70886028460995,7,5,word
2,471.7602348757306,7,6,word
2,488.91977333989036,7,7,word
2,483.5096139279687,7,8,word
2,508.7304897493662,7,9,word
2,483.3734481659355,7,10,word
2,407.6735954558595,7,11,word
2,540.3018233601811,7,12,word
2,481.28855420037223,7,13,word
2,574.1538972552358,7,14,word
2,414.53271507313076,7,15,word
2,615.404614165543,7,16,word
2,510.42256222371356,7,17,word
2,516.871319371313,7,18,word
2,484.82051805207846,7,19,word
2,620.727177203519,8,0,word
2,572.1426723355671,8,1,word
2,510.7702623877969,8,2,word
2,466.0673667013983,8,3,word
2,549.5737806288955,8,4,word
2,480.1411124345071,8,5,word
2,613.6553945081545,8,6,word
2,501.70574762820877,8,7,word
2,533.5463693088697,8,8,word
2,705.9938926627709,8,9,word
2,305.5915969883355,8,10,word
2,331.6700476049801,8,11,word
2,505.85836784709255,8,12,word
2,487.37731768123626,8,13,word
2,509.42821499645606,8,14,word
2,478.62195923652325,8,15,word
2,622.9777038806395,8,16,word
2,513.6367470972779,8,17,word
2,571.3872146868243,8,18,word
2,583.2574203528327,8,19,word
2,550.2811156687421,9,0,word
2,637.6495366857959,9,1,word
2,544.3917400924443,9,2,word
2,383.23758857676404,9,3,word
2,375.29415480573283,9,4,word
2,342.2123793792227,9,5,word
2,323.8266158916497,9,6,word
2,461.0891074448822,9,7,word
2,417.98882925477193,9,8,word
2,561.3867735604073,9,9,word
2,259.440891149314,9,10,word
2,440.2467304502247,9,11,word
2,320.07706575701934,9,12,word
2,350.20473090275294,9,13,word
2,432.102330429044,9,14,word
2,295.5859818345525,9,15,word
2,496.9744088052361,9,16,word
2,421.49718857923216,9,17,word
2,418.48706700021165,9,18,word
2,473.0237782777806,9,19,word
2,747.9468848895276,10,0,word
2,534.0957440830297,10,1,word
2,510.7997015249885,10,2,word
2,448.5683736862475,10,3,word
2,484.28364327808373,10,4,word
2,281.90350864364507,10,5,word
2,433.6614359094067,10,6,word
2,507.06279060272647,10,7,word
2,474.7498638643183,10,8,word
2,525.3722507281993,10,9,word
2,389.22842812525624,10,10,word
2,442.00821223559217,10,11,word
2,426.2162856422196,10,12,word
2,371.2214353445782,10,13,word
2,523.4214335109622,10,14,word
2,334.22140577024254,10,15,word
2,615.529633562443,10,16,word
2,426.63344124609995,10,17,word
2,491.01332108923106,10,18,word
2,663.1190367657803,10,19,word
2,724.5071932475685,11,0,word
2,612.0145249977497,11,1,word
2,622.8978747896397,11,2,word
2,479.80145433675574,11,3,word
2,629.0078849046662,11,4,word
2,440.1736493762571,11,5,word
2,502.0042411827082,11,6,word
2,480.493590664774,11,7,word
2,590.0130043991065,11,8,word
2,619.9867335040256,11,9,word
2,444.1846806074947,11,10,word
2,507.45195848856645,11,11,word
2,413.82896375217405,11,12,word
2,533.4090759375317,11,13,word
2,623.6973342138625,11,14,word
2,444.7280427262469,11,15,word
2,647.5952408290186,11,16,word
2,560.6109103856953,11,17,word
2,475.30935418879466,11,18,word
2,543.309898315176,11,19,word
2,640.2332233996281,12,0,word
2,594.2037979891812,12,1,word
2,561.6568539352988,12,2,word
2,364.9009724034577,12,3,word
2,485.61921665529724,12,4,word
2,386.4168889058112,12,5,word
2,521.7243574161259,12,6,word
2,449.2333989388597,12,7,word
2,437.1876911169765,12,8,word
2,631.0136063703086,12,9,word
2,298.31107998298427,12,10,word
2,371.2600469898053,12,11,word
2,423.71039650004684,12,12,word
2,467.91354232591783,12,13,word
2,522.1652188925143,12,14,word
2,380.69431118203,12,15,word
2,571.0909960958539,12,16,word
2,430.3420926100695,12,17,word
2,462.7033150323062,12,18,word
2,566.8718996466514,12,19,word
2,732.2573005364559,13,0,word
2,623.721079630402,13,1,word
2,586.6769160326298,13,2,word
2,586.3247042349174,13,3,word
2,608.1713591272344,13,4,word
2,505.8449997082482,13,5,word
2,487.7128032394429,13,6,word
2,514.2772264289515,13,7,word
2,522.221291220388,13,8,word
2,582.8715929731941,13,9,word
2,505.53953937319676,13,10,word
2,469.3516494671853,13,11,word
2,411.1024499237816,13,12,word
2,463.86892358174487,13,13,word
2,616.2777432477861,13,14,word
2,513.4029883635302,13,15,word
