subject,rt,question,item,modality
0,241.01280806600553,9,4,word
0,213.2882592626862,9,5,word
0,218.94530760371526,9,6,word
0,386.52998686324753,9,7,word
0,300.39886116488304,9,8,word
0,331.6423277132146,9,9,word
0,260.77364486955946,9,10,word
0,281.64869646284495,9,11,word
0,233.4943036192951,9,12,word
0,310.86817306728614,9,13,word
0,299.45460656952173,9,14,word
0,225.30940048594684,9,15,word
0,247.5522891687911,9,16,word
0,256.2182827841865,9,17,word
0,141.00930066817503,9,18,word
0,294.0701082724288,9,19,word
0,247.87679705588414,10,0,word
0,297.444904278038,10,1,word
0,276.64713107429037,10,2,word
0,198.44576483460247,10,3,word
0,325.66763245381946,10,4,word
0,239.91379405957443,10,5,word
0,241.23823516482693,10,6,word
0,347.3162520603211,10,7,word
0,339.8986732596757,10,8,word
0,307.0996069445865,10,9,word
0,264.9827115466613,10,10,word
0,403.5335872784368,10,11,word
0,225.1352841043589,10,12,word
0,350.45219262553974,10,13,word
0,351.06309639367373,10,14,word
0,213.66635890069804,10,15,word
0,346.85932877160457,10,16,word
0,358.0195838195242,10,17,word
0,256.5113131978529,10,18,word
0,287.08118157950435,10,19,word
0,366.85333689371686,11,0,word
0,197.5239075684692,11,1,word
0,295.7424021904663,11,2,word
0,267.0307890713889,11,3,word
0,297.6173897636494,11,4,word
0,367.8012799877791,11,5,word
0,380.84301981057456,11,6,word
0,293.4141186147574,11,7,word
0,379.1658410928617,11,8,word
0,293.1686923832033,11,9,word
0,236.788446849931,11,10,word
0,315.6901932572185,11,11,word
0,331.34071214808404,11,12,word
0,363.2587373542264,11,13,word
0,281.0146450225501,11,14,word
0,313.55422259067757,11,15,word
0,359.765372900649,11,16,word
0,241.07554006784528,11,17,word
0,231.06176679747324,11,18,word
0,378.58337862462486,11,19,word
0,333.77232881482024,12,0,word
0,186.86237968983107,12,1,word
0,268.61959576922646,12,2,word
0,301.2559739483861,12,3,word
0,344.3617180650035,12,4,word
0,293.53550407364264,12,5,word
0,308.5859065664267,12,6,word
0,294.00541139498324,12,7,word
0,343.9420032972321,12,8,word
0,356.55644728103834,12,9,word
0,294.2739951829075,12,10,word
0,339.93690794137353,12,11,word
0,330.77308257811774,12,12,word
0,266.74909175304856,12,13,word
0,194.76629376690641,12,14,word
0,365.3300106613774,12,15,word
0,398.77388150807906,12,16,word
0,258.3647302834339,12,17,word
0,222.53138340236399,12,18,word
0,291.7711966517186,12,19,word
0,422.6665376362782,13,0,word
0,346.8223012967803,13,1,word
0,379.85644028646664,13,2,word
0,258.35591008460074,13,3,word
0,396.8103829862891,13,4,word
0,390.69573005870546,13,5,word
0,331.59808417742937,13,6,word
0,442.0799553845063,13,7,word
0,442.52736303291294,13,8,word
0,305.4165388010603,13,9,word
0,261.584687270676,13,10,word
0,324.0463849819823,13,11,word
0,455.8222543425869,13,12,word
0,361.4204939487919,13,13,word
0,311.3159335359951,13,14,word
0,346.1524224834794,13,15,word
0,369.0710521690098,13,16,word
0,395.55994329237365,13,17,word
0,328.82950386974505,13,18,word
0,444.6372383892197,13,19,word
0,363.91053831001824,14,0,word
0,351.1802326080083,14,1,word
0,317.05686142115013,14,2,word
0,272.62560569089567,14,3,word
0,211.00383270439968,14,4,word
0,325.5815017820634,14,5,word
0,301.9070014715336,14,6,word
0,400.8112125014067,14,7,word
0,363.0327662139312,14,8,word
0,314.0460874202215,14,9,word
0,263.1919455850744,14,10,word
0,281.8208565985414,14,11,word
0,387.1884770369597,14,12,word
0,205.43004288454796,14,13,word
0,262.7198562112365,14,14,word
0,425.6586962277687,14,15,word
0,366.8394396192613,14,16,word
0,292.7479345115523,14,17,word
0,200.9641633797731,14,18,word
0,294.8105000230174,14,19,word
1,461.11951502310114,0,0,word
1,224.57695427843927,0,1,word
1,405.2498475269089,0,2,word
1,326.2727082943948,0,3,word
1,360.1894308614356,0,4,word
1,408.4916435673486,0,5,word
1,327.9178225946663,0,6,word
1,433.88693262281294,0,7,word
1,509.6730767187346,0,8,word
1,462.34446412094576,0,9,word
1,406.6637457103064,0,10,word
1,424.9243320300445,0,11,word
1,346.4479236830292,0,12,word
1,422.99924826367453,0,13,word
1,392.01283497551066,0,14,word
1,349.1717660464354,0,15,word
1,448.75315137885264,0,16,word
1,338.24397453308404,0,17,word
1,333.71489347938297,0,18,word
1,470.49969231126755,0,19,word
1,318.9620377660242,1,0,word
1,268.22173678862345,1,1,word
1,285.99275211613644,1,2,word
1,229.7918155269228,1,3,word
1,260.771902446455,1,4,word
1,389.3284922470184,1,5,word
1,312.14448023263105,1,6,word
1,465.2952654652476,1,7,word
1,405.01122497246405,1,8,word
1,346.6712099598747,1,9,word
1,275.9788436543777,1,10,word
1,293.3938963961132,1,11,word
1,336.45793244861136,1,12,word
1,350.35105518811986,1,13,word
1,405.93128942276826,1,14,word
1,282.7397417714197,1,15,word
1,479.8322632737282,1,16,word
1,271.6413966137408,1,17,word
1,236.9132194011825,1,18,word
1,319.26356884700243,1,19,word
1,319.0291355353172,2,0,word
1,291.68288977432337,2,1,word
1,282.0302204133653,2,2,word
1,348.8550006493184,2,3,word
1,269.0435282269814,2,4,word
1,320.30647105142907,2,5,word
1,335.7166549039598,2,6,word
1,390.1330989156682,2,7,word
1,317.45737055145776,2,8,word
1,353.27466424712276,2,9,word
1,304.8009076398055,2,10,word
1,363.03208819589554,2,11,word
1,375.0435648091095,2,12,word
1,311.2722705544827,2,13,word
1,365.860757085427,2,14,word
1,334.021245643683,2,15,word
1,496.75298225765465,2,16,word
1,334.75254295392335,2,17,word
1,205.34178097926616,2,18,word
1,314.9987942787451,2,19,word
1,426.6168546557118,3,0,word
1,348.82115713784697,3,1,word
1,376.82075300333736,3,2,word
1,299.326495930473,3,3,word
1,349.9795266573474,3,4,word
1,384.39189027086485,3,5,word
1,450.8985229210425,3,6,word
1,451.49127662634953,3,7,word
1,394.9632922844992,3,8,word
1,343.9334829753425,3,9,word
1,311.5019270269881,3,10,word
1,371.6978395273709,3,11,word
1,466.67265734066234,3,12,word
1,506.2839820163624,3,13,word
1,389.70560511498803,3,14,word
1,484.36284744098066,3,15,word
1,467.6209216331407,3,16,word
1,400.166957190171,3,17,word
1,366.53308243893053,3,18,word
1,474.16947702820266,3,19,word
1,360.50983836379004,4,0,word
1,293.37474207766127,4,1,word
1,272.9673371057945,4,2,word
1,310.2912706038683,4,3,word
1,378.703107754263,4,4,word
1,329.7187530860797,4,5,word
1,361.6980834011441,4,6,word
1,451.0207215551326,4,7,word
1,392.04249533959256,4,8,word
1,257.6471628882137,4,9,word
1,291.31638999875076,4,10,word
1,347.2411296450074,4,11,word
1,368.00592754580526,4,12,word
1,369.57507518056997,4,13,word
1,327.39151174577233,4,14,word
1,336.81853692353366,4,15,word
1,381.2864696203222,4,16,word
1,318.42719438454856,4,17,word
1,171.93938362441975,4,18,word
1,350.6554165274744,4,19,word
1,501.8908746250916,5,0,word
1,319.6546200704988,5,1,word
1,428.63262870450137,5,2,word
1,426.9595842455268,5,3,word
1,373.0328675778244,5,4,word
1,419.6669351950088,5,5,word
1,332.8484041322255,5,6,word
1,522.7116144905632,5,7,word
1,445.3510622342378,5,8,word
1,352.81996591825396,5,9,word
1,416.0869725884056,5,10,word
1,454.57210771525206,5,11,word
1,455.914052509547,5,12,word
1,306.143557745257,5,13,word
1,400.571988325506,5,14,word
1,353.17051102419583,5,15,word
1,433.73146928939383,5,16,word
1,382.86390386503643,5,17,word
1,359.55244861315646,5,18,word
1,556.1964903702278,5,19,word
1,381.64917890646706,6,0,word
1,415.75839676865104,6,1,word
1,374.1134635251138,6,2,word
1,374.497447291464,6,3,word
1,425.76771506631377,6,4,word
1,354.4952734458646,6,5,word
1,395.18849811931335,6,6,word
1,413.79617286054736,6,7,word
1,475.5417695434502,6,8,word
1,387.3149542789092,6,9,word
1,343.6569874860407,6,10,word
1,361.88147786434683,6,11,word
1,393.93810352021677,6,12,word
1,423.0791300143979,6,13,word
1,432.06768621639526,6,14,word
1,412.117010841859,6,15,word
1,409.75372592650444,6,16,word
1,334.5372768633447,6,17,word
1,335.05862945080406,6,18,word
1,391.83918826620504,6,19,word
1,489.6117742566045,7,0,word
1,416.9413623581812,7,1,word
1,413.33828442104743,7,2,word
1,455.45877326662566,7,3,word
1,416.7397307772409,7,4,word
1,400.84912501597364,7,5,word
1,308.12040767168133,7,6,word
1,528.7672032475172,7,7,word
1,421.69783597844935,7,8,word
1,445.9198824842285,7,9,word
1,330.8810962906691,7,10,word
1,460.53770225224247,7,11,word
1,378.0424662613831,7,12,word
1,452.15583542032977,7,13,word
1,342.3235000551781,7,14,word
1,439.69170968425726,7,15,word
1,444.3616293309997,7,16,word
1,390.69786531537903,7,17,word
1,295.6302076233479,7,18,word
1,439.414835623543,7,19,word
1,457.49629296809627,8,0,word
1,380.19683992742125,8,1,word
1,401.72305568830535,8,2,word
1,325.5572536336527,8,3,word
1,492.77855536175224,8,4,word
1,379.65381297764276,8,5,word
1,428.3960860659771,8,6,word
1,470.3590304131373,8,7,word
1,431.9886742737309,8,8,word
1,383.1624832357612,8,9,word
1,401.96969073914863,8,10,word
1,406.5139065992783,8,11,word
1,406.6284407502125,8,12,word
1,399.0384850548939,8,13,word
1,360.7958033512499,8,14,word
1,353.39220268494074,8,15,word
1,446.55257755273874,8,16,word
1,399.1607459512801,8,17,word
1,274.5430690118552,8,18,word
1,439.28655480427426,8,19,word
1,224.59544876830938,9,0,word
1,378.1420276465603,9,1,word
1,382.2716098484064,9,2,word
1,341.4587627923711,9,3,word
1,293.48268426748314,9,4,word
1,349.3855870666161,9,5,word
1,350.5404513624809,9,6,word
1,423.55973528427677,9,7,word
1,345.9840135766905,9,8,word
1,352.0335403642458,9,9,word
1,334.06653613205185,9,10,word
1,394.5543346973147,9,11,word
1,340.077254927722,9,12,word
1,300.8318950146179,9,13,word
1,391.78082336944294,9,14,word
1,352.14848841328205,9,15,word
1,425.62107694063513,9,16,word
1,359.5680641315391,9,17,word
1,226.30712039781397,9,18,word
1,298.0144609792605,9,19,word
1,368.0079780194523,10,0,word
1,245.88324560476536,10,1,word
1,356.8113565534616,10,2,word
1,338.48223351357285,10,3,word
1,324.66870218500037,10,4,word
1,323.3530069638745,10,5,word
1,335.99309528387556,10,6,word
1,429.4954728833621,10,7,word
1,448.7931298301886,10,8,word
1,337.94781987842373,10,9,word
1,378.2298385121432,10,10,word
1,353.3174918571254,10,11,word
1,380.98518750566063,10,12,word
1,348.63268053266194,10,13,word
1,245.23875510056857,10,14,word
1,343.69806408388024,10,15,word
1,452.59370080110494,10,16,word
1,348.2980857341015,10,17,word
1,270.42172524906795,10,18,word
1,428.2372766405553,10,19,word
1,425.3230011686677,11,0,word
1,313.2681226763524,11,1,word
1,334.961214964609,11,2,word
1,316.8724720645971,11,3,word
1,319.6111662738864,11,4,word
1,359.06008282961915,11,5,word
1,319.6976004996803,11,6,word
1,386.0924235674079,11,7,word
1,375.3321292259429,11,8,word
1,408.3388604097764,11,9,word
1,380.7386041518182,11,10,word
1,370.08131859076946,11,11,word
1,351.5116001740132,11,12,word
1,350.2087098541859,11,13,word
1,418.1294115171861,11,14,word
1,326.80792441617706,11,15,word
1,518.6355674518398,11,16,word
1,395.5414573485259,11,17,word
1,329.97892943678545,11,18,word
1,422.4993032750333,11,19,word
1,387.9366658860764,12,0,word
1,291.3006413227834,12,1,word
1,379.87926570908945,12,2,word
1,331.68522132319157,12,3,word
1,425.7268663439627,12,4,word
1,325.4735176493109,12,5,word
1,330.27218567894477,12,6,word
1,421.6271522643005,12,7,word
1,417.6742704699595,12,8,word
1,410.23266338016685,12,9,word
1,324.1807397491978,12,10,word
1,344.88104007514113,12,11,word
1,374.5872374838201,12,12,word
1,413.9165299724025,12,13,word
1,412.0222348473511,12,14,word
1,333.2323439039894,12,15,word
1,364.7804324260416,12,16,word
1,326.9893039258988,12,17,word
1,299.3112697005355,12,18,word
1,472.5891897155897,12,19,word
1,435.34453255998847,13,0,word
1,361.1533386475345,13,1,word
1,443.06897923901727,13,2,word
1,363.74098814965515,13,3,word
1,384.0451795191947,13,4,word
1,294.8014408932287,13,5,word
1,380.97452355139575,13,6,word
1,463.1714993159987,13,7,word
1,395.73589547970266,13,8,word
1,361.0160585873722,13,9,word
1,409.602487835156,13,10,word
1,420.80177022068375,13,11,word
1,426.0468564507143,13,12,word
1,385.54949144772985,13,13,word
1,413.37892735746686,13,14,word
1,459.08373279601767,13,15,word
1,471.1102961984181,13,16,word
1,308.9006292193609,13,17,word
1,224.68659434920247,13,18,word
1,406.98939053161166,13,19,word
1,483.90072327287135,14,0,word
1,277.8388694085035,14,1,word
1,312.208118211641,14,2,word
1,298.5279566514311,14,3,word
1,399.9447631834014,14,4,word
1,347.8999613194536,14,5,word
1,322.4372384937767,14,6,word
1,429.6259398136292,14,7,word
1,312.21907403944306,14,8,word
1,346.5808089070922,14,9,word
1,294.5405511451861,14,10,word
1,385.4306607798794,14,11,word
1,312.505829815544,14,12,word
1,389.5039058465917,14,13,word
1,325.4454081259328,14,14,word
1,335.93589105514945,14,15,word
1,472.74328808508267,14,16,word
1,345.49942302146803,14,17,word
1,241.5355794200926,14,18,word
1,397.0903050098777,14,19,word
2,417.5671491012993,0,0,word
2,413.51402810171464,0,1,word
2,475.436127922577,0,2,word
2,392.2113809795186,0,3,word
2,393.08502758391705,0,4,word
2,421.4532776174236,0,5,word
2,434.679723867739,0,6,word
2,452.7934566364139,0,7,word
2,443.98468384659196,0,8,word
2,375.98191005636147,0,9,word
2,369.4537551490015,0,10,word
2,423.1152263812881,0,11,word
2,343.99716678857067,0,12,word
2,423.7500982579882,0,13,word
2,449.0013713819225,0,14,word
2,401.73126641044826,0,15,word
2,564.7706915240851,0,16,word
2,383.89505811161246,0,17,word
2,359.6561505718586,0,18,word
2,616.3731616664144,0,19,word
2,353.5009395912068,1,0,word
2,301.6071044592514,1,1,word
2,359.1809622719594,1,2,word
2,259.1830523545625,1,3,word
2,306.7304489217749,1,4,word
2,269.94653591618913,1,5,word
2,292.5315020564741,1,6,word
2,266.9250595596505,1,7,word
2,439.374238426921,1,8,word
2,280.3515724783907,1,9,word
2,270.44432802852526,1,10,word
2,215.80718360351216,1,11,word
2,322.4553822177882,1,12,word
2,363.9108414060544,1,13,word
2,284.01687384422775,1,14,word
2,309.57333425351686,1,15,word
2,315.76911926640656,1,16,word
2,312.5309948061797,1,17,word
2,303.63999905775734,1,18,word
2,330.87219615038526,1,19,word
2,453.3771049513957,2,0,word
2,226.78670405781955,2,1,word
2,421.40642028690365,2,2,word
2,351.5545792395602,2,3,word
2,294.36958008340594,2,4,word
2,414.2385554415665,2,5,word
2,362.23443827661873,2,6,word
2,314.44584310895635,2,7,word
2,340.1040445844126,2,8,word
2,293.4579178759304,2,9,word
2,277.636242020848,2,10,word
2,321.2571297694518,2,11,word
2,331.7570607375188,2,12,word
2,375.25621820718175,2,13,word
2,237.58836188977784,2,14,word
2,357.8999056826042,2,15,word
2,407.2040197578348,2,16,word
2,279.0327319723328,2,17,word
2,256.1657634026745,2,18,word
2,325.04069803062185,2,19,word
2,400.46181584718994,3,0,word
2,385.34186611185385,3,1,word
2,425.64764554550834,3,2,word
2,448.3846237192119,3,3,word
2,429.020673280094,3,4,word
2,435.24598787563076,3,5,word
2,424.8167035254618,3,6,word
2,460.85125279995157,3,7,word
2,393.6651983367213,3,8,word
2,401.1733826222128,3,9,word
2,487.8377197250601,3,10,word
2,515.6166186573256,3,11,word
2,449.6646762088103,3,12,word
2,488.680031742598,3,13,word
2,405.00472099034823,3,14,word
2,374.65029132944426,3,15,word
2,466.968345473288,3,16,word
2,420.26098961527583,3,17,word
2,362.951839146488,3,18,word
2,483.5350918643837,3,19,word
2,375.34956598496,4,0,word
2,309.01525830165116,4,1,word
2,334.5151820283877,4,2,word
2,337.1645771336609,4,3,word
2,256.6753020227384,4,4,word
2,425.6254490196828,4,5,word
2,332.6380835998048,4,6,word
2,391.5422883915359,4,7,word
2,379.0255038827766,4,8,word
2,380.46892955204345,4,9,word
2,331.0386292213275,4,10,word
2,269.0583359058705,4,11,word
2,363.46315195368925,4,12,word
2,384.3295806268936,4,13,word
2,356.2628429243189,4,14,word
2,405.8912271947415,4,15,word
2,430.2096662930079,4,16,word
2,434.9605452296237,4,17,word
2,365.58035503921053,4,18,word
2,321.56211270429617,4,19,word
2,444.05448916988144,5,0,word
2,294.93712391998685,5,1,word
2,500.5028267416445,5,2,word
2,380.16374804113207,5,3,word
2,402.23258652127106,5,4,word
2,420.05086193341754,5,5,word
2,391.23295603042743,5,6,word
2,433.1164836553466,5,7,word
2,376.37632310470354,5,8,word
2,456.6868301089863,5,9,word
2,300.0931517694258,5,10,word
2,457.67275203391677,5,11,word
2,382.9336249112194,5,12,word
2,478.816098423569,5,13,word
2,448.5669467691133,5,14,word
2,465.95446407438965,5,15,word
2,451.44775258176725,5,16,word
2,404.4966440287537,5,17,word
2,290.32254463199956,5,18,word
2,481.4662094007417,5,19,word
2,244.96709789354549,6,0,word
2,271.9541950444051,6,1,word
2,473.1118092939513,6,2,word
2,325.4178410154077,6,3,word
2,424.68782741668264,6,4,word
2,458.0074518101878,6,5,word
2,476.07076680229864,6,6,word
2,572.533636945503,6,7,word
2,435.34375467528554,6,8,word
2,378.88653682602023,6,9,word
2,335.1860610467324,6,10,word
2,388.500472977639,6,11,word
2,454.3736312048321,6,12,word
2,386.0355254447059,6,13,word
2,495.1885814881763,6,14,word
2,376.8148654863694,6,15,word
2,473.7262047855624,6,16,word
2,432.5114457794365,6,17,word
2,388.3955096660655,6,18,word
2,421.68265609890886,6,19,word
2,366.9876325079878,7,0,word
2,389.7499861569028,7,1,word
2,420.9024549150267,7,2,word
2,246.1304105997401,7,3,word
2,417.8115141247067,7,4,word
2,453.3774944437496,7,5,word
2,371.537215430612,7,6,word
2,504.3579502839027,7,7,word
2,433.60136583944256,7,8,word
2,440.986866768816,7,9,word
2,449.4871702386795,7,10,word
2,475.9929992150088,7,11,word
2,380.0699750307288,7,12,word
2,394.0173542091382,7,13,word
2,375.6683761638985,7,14,word
2,531.077511245177,7,15,word
2,504.07641866933267,7,16,word
2,448.4985861540693,7,17,word
2,341.5630561204352,7,18,word
2,342.32054742716826,7,19,word
2,389.9499172110463,8,0,word
2,400.66012435568445,8,1,word
2,362.67695630888926,8,2,word
2,405.4688344114523,8,3,word
2,433.3966583432899,8,4,word
2,446.07667743326317,8,5,word
2,383.1445542241946,8,6,word
2,502.66782502396023,8,7,word
2,440.40941912133655,8,8,word
2,363.2424842836673,8,9,word
2,375.83379965489416,8,10,word
2,415.65483770354945,8,11,word
2,374.7373393516697,8,12,word
2,434.22729637896043,8,13,word
2,484.90146991068843,8,14,word
2,481.6672822486948,8,15,word
2,450.9696124812475,8,16,word
2,411.17183152899986,8,17,word
2,250.16898680868354,8,18,word
2,446.9947842973063,8,19,word
2,305.7100205242434,9,0,word
2,306.75756827537754,9,1,word
2,366.3022627186382,9,2,word
2,326.8543340142612,9,3,word
2,265.9248391176931,9,4,word
2,338.3143803374467,9,5,word
2,368.2272730435951,9,6,word
2,373.6525041457721,9,7,word
2,369.1873143745704,9,8,word
2,408.5501369708686,9,9,word
2,376.53780946666217,9,10,word
2,306.0451176766567,9,11,word
2,386.2029292229981,9,12,word
2,461.58622709942574,9,13,word
2,490.040711876257,9,14,word
2,454.10041321228505,9,15,word
2,458.9591140735235,9,16,word
2,358.7239857361326,9,17,word
2,235.84016340719063,9,18,word
2,340.33810437645013,9,19,word
2,331.9587651766825,10,0,word
2,276.182332952737,10,1,word
2,388.2892124167089,10,2,word
2,378.2026578898341,10,3,word
2,335.87778685965117,10,4,word
2,373.29577511897406,10,5,word
2,406.41824623381467,10,6,word
2,447.2473085391197,10,7,word
2,386.71536630308674,10,8,word
2,276.37600371073097,10,9,word
2,319.6411245346309,10,10,word
2,412.3632192784054,10,11,word
2,381.40271289516454,10,12,word
2,323.3044790569404,10,13,word
2,381.06037670335127,10,14,word
2,298.4809917792552,10,15,word
2,491.4765548931709,10,16,word
2,384.69172005149176,10,17,word
2,244.3600628274386,10,18,word
2,376.8364776268778,10,19,word
2,427.7831880451974,11,0,word
2,393.67995704558854,11,1,word
2,431.03154315052086,11,2,word
2,404.08381015091607,11,3,word
2,386.85699354524303,11,4,word
2,454.1912769907456,11,5,word
2,334.1163201410147,11,6,word
2,363.2808956525022,11,7,word
2,316.68974416375147,11,8,word
2,326.2389952696568,11,9,word
2,414.01826633329125,11,10,word
2,461.9051774550948,11,11,word
2,372.36260178791446,11,12,word
2,391.53475411781494,11,13,word
2,325.5811771676068,11,14,word
2,445.2262871465813,11,15,word
2,486.87245700073123,11,16,word
2,338.7385958158223,11,17,word
2,285.2517548295384,11,18,word
2,388.79504105690995,11,19,word
2,316.2101409252916,12,0,word
2,317.2635230363811,12,1,word
2,371.30151825647056,12,2,word
2,327.45340291097244,12,3,word
2,325.326117317298,12,4,word
2,422.2434545483188,12,5,word
2,299.1219715424178,12,6,word
2,330.32157151943113,12,7,word
2,417.13210170525,12,8,word
2,374.05132136005506,12,9,word
2,333.6640943797849,12,10,word
2,311.69859725202804,12,11,word
2,382.8842123061882,12,12,word
2,370.98620208244574,12,13,word
2,487.1391693015107,12,14,word
2,297.77819979866956,12,15,word
2,421.8278380998112,12,16,word
2,382.7674913993634,12,17,word
2,420.08071780645474,12,18,word
2,420.94536636534025,12,19,word
2,500.78437030727736,13,0,word
2,443.0190469329301,13,1,word
2,420.60327451197253,13,2,word
2,442.0461610270315,13,3,word
2,510.2485752520514,13,4,word
2,428.27146163244345,13,5,word
2,463.92625597919374,13,6,word
2,425.7108590592677,13,7,word
2,348.8666583132982,13,8,word
2,401.37727705740855,13,9,word
2,366.6998371207594,13,10,word
2,460.7949098565401,13,11,word
2,422.40689853654527,13,12,word
2,373.4966942051476,13,13,word
2,381.14081305247134,13,14,word
2,345.767982779469,13,15,word
